nta_code,nta_name,borough_name,year,renter_hh_total,rent_burden_30_34,rent_burden_35_39,rent_burden_40_49,rent_burden_50plus,total_occupied_units,owner_occupied,renter_occupied,total_housing_units,vacant_units,labor_force,unemployed,population,renter_hh_crowding_total,severe_crowding_renter,total_workers,transit_workers,median_hh_income,renter_median_income,median_gross_rent,median_contract_rent,gini_coefficient,rent_burden_30plus_pct,rent_burden_50plus_pct,vacancy_rate,renter_share,homeownership_rate,unemployment_rate,severe_crowding_rate,transit_commute_rate,renter_income_ratio,income_gap,eviction_count,eviction_rate,zillow_rent_index,covid_year,borough_code,median_hh_income_lag1,renter_median_income_lag1,unemployment_rate_lag1,rent_burden_30plus_pct_lag1,vacancy_rate_lag1,median_gross_rent_lag1,income_growth_yoy,rent_growth_yoy
QN0804,Jamaica Estates-Holliswood,Queens,2012,2294.0,210.0,157.0,147.0,548.0,5465.0,3171.0,2294.0,5725.0,260.0,8115.0,643.0,15223.0,5465.0,0.0,7373.0,3584.0,84528.05721605466,55239.751691519414,1458.9358864875517,1325.1035029551679,0.4424945083097944,0.4629468177855275,0.23888404533565824,0.045414847161572056,0.41976212259835316,0.5802378774016468,0.07923598274799754,0.0,0.48609792486097925,0.6535078825995727,29288.305524535244,0.0,0.0,,0,3,,,,,,,,
QN0804,Jamaica Estates-Holliswood,Queens,2013,2492.0,272.0,188.0,215.0,767.0,5498.0,3006.0,2492.0,5780.0,282.0,7782.0,650.0,16002.0,5498.0,0.0,6977.0,3481.0,78013.97425321834,52339.707724034495,1476.3138357705286,1311.0283714535683,0.42554134483189604,0.5786516853932584,0.307784911717496,0.048788927335640137,0.4532557293561295,0.5467442706438705,0.0835260858391159,0.0,0.4989250394152214,0.6709016971004436,25674.26652918385,0.0,0.0,,0,3,84528.05721605466,55239.751691519414,0.07923598274799754,0.4629468177855275,0.045414847161572056,1458.9358864875517,-0.07706415097399255,0.011911386541334057
QN0804,Jamaica Estates-Holliswood,Queens,2014,2600.0,239.0,210.0,247.0,790.0,5401.0,2801.0,2600.0,5752.0,351.0,7440.0,575.0,15753.0,5401.0,0.0,6700.0,3470.0,77593.6372754396,49377.891258807846,1480.5879515013014,1317.7090712880085,0.4191015108233352,0.5715384615384616,0.3038461538461538,0.06102225312934632,0.48139233475282356,0.5186076652471765,0.07728494623655914,0.0,0.517910447761194,0.6363652097339846,28215.746016631754,0.0,0.0,,0,3,78013.97425321834,52339.707724034495,0.0835260858391159,0.5786516853932584,0.048788927335640137,1476.3138357705286,-0.005387970319450819,0.0028951267861971886
QN0804,Jamaica Estates-Holliswood,Queens,2015,2644.0,176.0,235.0,303.0,832.0,5398.0,2754.0,2644.0,5787.0,389.0,7725.0,550.0,16367.0,5398.0,0.0,7043.0,3512.0,74478.12470214456,54018.87377039164,1738.6241828068676,1549.4098490865767,0.43039665790920756,0.5847201210287444,0.3146747352496218,0.06721963020563332,0.4898110411263431,0.5101889588736569,0.07119741100323625,0.0,0.4986511429788442,0.7252985220348358,20459.25093175292,0.0,0.0,2542.45112817879,0,3,77593.6372754396,49377.891258807846,0.07728494623655914,0.5715384615384616,0.06102225312934632,1480.5879515013014,-0.04015165009259314,0.17427956984515514
QN0804,Jamaica Estates-Holliswood,Queens,2016,2558.0,153.0,211.0,327.0,859.0,5358.0,2800.0,2558.0,5814.0,456.0,8018.0,651.0,16654.0,5358.0,6.0,7227.0,3487.0,76985.5117689444,55575.98180617269,1745.044974180377,1609.5655097874385,0.4508132760898283,0.6059421422986708,0.3358092259577795,0.0784313725490196,0.47741694662187384,0.5225830533781262,0.08119231728610626,0.0011198208286674132,0.4824961948249619,0.7219018296971533,21409.52996277171,0.0,0.0,2585.0981890333874,0,3,74478.12470214456,54018.87377039164,0.07119741100323625,0.5847201210287444,0.06721963020563332,1738.6241828068676,0.03366608755023659,0.0036930300619331113
QN0804,Jamaica Estates-Holliswood,Queens,2017,2523.0,163.0,223.0,406.0,794.0,5340.0,2817.0,2523.0,5796.0,456.0,7791.0,577.0,16394.0,5340.0,6.0,7061.0,3518.0,75900.84829815786,60064.26107112358,2041.829632792485,1933.4881664023424,0.4584955898499452,0.6286167261196988,0.3147047166072136,0.07867494824016563,0.47247191011235956,0.5275280898876404,0.074059812604287,0.0011235955056179776,0.49822971250531084,0.7913516438601038,15836.587227034273,0.0,0.0,2522.0616035426856,0,3,76985.5117689444,55575.98180617269,0.08119231728610626,0.6059421422986708,0.0784313725490196,1745.044974180377,-0.014089189587281448,0.17007278494441302
QN0804,Jamaica Estates-Holliswood,Queens,2018,2560.0,111.0,210.0,361.0,708.0,5399.0,2839.0,2560.0,5840.0,441.0,8207.0,568.0,15973.0,5399.0,6.0,7492.0,3631.0,81952.8515620109,71878.87534473249,2103.8182558066737,1982.805859888562,0.4580718963250485,0.54296875,0.2765625,0.07551369863013699,0.4741618818299685,0.5258381181700316,0.06920921164859266,0.0011113169105389886,0.4846502936465563,0.877075952510868,10073.97621727841,0.0,0.0,2457.4444130993297,0,3,75900.84829815786,60064.26107112358,0.074059812604287,0.6286167261196988,0.07867494824016563,2041.829632792485,0.07973564722332527,0.03035935124979594
QN0804,Jamaica Estates-Holliswood,Queens,2019,2390.0,98.0,231.0,353.0,662.0,5514.0,3124.0,2390.0,5905.0,391.0,8687.0,617.0,16927.0,5514.0,4.0,7952.0,3772.0,91682.1472794943,80593.47734388846,2183.69380280026,2073.627518166243,0.47101907012465294,0.5623430962343097,0.2769874476987448,0.06621507197290431,0.43344214726151614,0.5665578527384838,0.07102567054218947,0.0007254261878853826,0.47434607645875254,0.8790531170501289,11088.669935605838,0.0,0.0,2526.866672119508,0,3,81952.8515620109,71878.87534473249,0.06920921164859266,0.54296875,0.07551369863013699,2103.8182558066737,0.11871820848261239,0.037966942616418864
QN0804,Jamaica Estates-Holliswood,Queens,2020,3924.0,209.0,333.0,519.0,787.0,8379.0,4455.0,3924.0,8985.0,606.0,12409.0,1060.0,23257.0,8379.0,4.0,11055.0,5189.0,79180.74433503891,61905.72547828728,1719.809305797462,1625.844438915153,0.45091953820355163,0.4709480122324159,0.2005606523955148,0.0674457429048414,0.4683136412459721,0.5316863587540279,0.08542187122249979,0.00047738393603055255,0.4693803708729082,0.781828031526762,17275.01885675163,0.0,0.0,2389.994817646292,1,3,91682.1472794943,80593.47734388846,0.07102567054218947,0.5623430962343097,0.06621507197290431,2183.69380280026,-0.13635591350565435,-0.21243110934689458
QN0804,Jamaica Estates-Holliswood,Queens,2021,4062.0,252.0,285.0,457.0,950.0,8903.0,4841.0,4062.0,9396.0,493.0,12809.0,1127.0,25084.0,8903.0,0.0,11370.0,4546.0,81243.92297879126,79069.6516204791,2014.6387737202997,1684.646163747529,0.4578218147025993,0.47858197932053176,0.23387493845396357,0.05246913580246913,0.45625070201055823,0.5437492979894418,0.08798501053946443,0.0,0.3998240985048373,0.9732377354687838,2174.271358312166,0.0,0.0,2320.1068260149627,1,3,79180.74433503891,61905.72547828728,0.08542187122249979,0.4709480122324159,0.0674457429048414,1719.809305797462,0.026056570458878214,0.17143148774051298
QN0804,Jamaica Estates-Holliswood,Queens,2022,4054.0,229.0,243.0,373.0,1089.0,8871.0,4817.0,4054.0,9385.0,514.0,12753.0,1072.0,24798.0,8871.0,0.0,11354.0,4401.0,89166.9827405436,85508.63440003748,2083.9128962013065,1978.209815307686,0.4638423501895314,0.47705969412925503,0.2686235816477553,0.05476824720298348,0.45699470183744784,0.5430052981625522,0.08405865286599232,0.0,0.3876166989607187,0.9589719397464518,3658.3483405061124,0.0,0.0,2570.6550609206206,0,3,81243.92297879126,79069.6516204791,0.08798501053946443,0.47858197932053176,0.05246913580246913,2014.6387737202997,0.09752187574473292,0.03438538133219926
QN0805,Jamaica Hills-Briarwood,Queens,2012,7389.0,569.0,311.0,777.0,2093.0,12794.0,5405.0,7389.0,13632.0,838.0,19924.0,2336.0,35873.0,12794.0,16.0,17303.0,9609.0,59117.180748752544,49202.49184623533,1305.8264711621555,1217.518635185237,0.3939180609371951,0.5075111652456354,0.2832588983624306,0.06147300469483568,0.5775363451617946,0.42246365483820536,0.11724553302549688,0.0012505862122870095,0.5553372247587124,0.8322875215471701,9914.688902517213,0.0,0.0,,0,3,,,,,,,,
QN0805,Jamaica Hills-Briarwood,Queens,2013,7644.0,484.0,319.0,740.0,2162.0,12925.0,5281.0,7644.0,13610.0,685.0,20107.0,2574.0,36174.0,12925.0,7.0,17245.0,9825.0,59020.62052855642,50589.35146790512,1351.0487366616908,1250.2700558412118,0.3999396970199591,0.4846938775510204,0.28283621140764,0.05033063923585599,0.5914119922630561,0.4085880077369439,0.1280151191127468,0.0005415860735009671,0.5697303566251087,0.8571470617362972,8431.269060651299,0.0,0.0,,0,3,59117.180748752544,49202.49184623533,0.11724553302549688,0.5075111652456354,0.06147300469483568,1305.8264711621555,-0.0016333698422883458,0.034631144718094475
QN0805,Jamaica Hills-Briarwood,Queens,2014,7974.0,431.0,328.0,714.0,2518.0,12949.0,4975.0,7974.0,13734.0,785.0,21220.0,2795.0,37490.0,12949.0,0.0,18212.0,10751.0,60178.347265937584,51019.265190717524,1374.0409175780208,1288.6334222459323,0.4031850253400907,0.5005016302984701,0.31577627288688237,0.057157419542740645,0.6158004479110356,0.3841995520889644,0.13171536286522148,0.0,0.5903250603997364,0.847801036563124,9159.08207522006,0.0,0.0,,0,3,59020.62052855642,50589.35146790512,0.1280151191127468,0.4846938775510204,0.05033063923585599,1351.0487366616908,0.019615631401588063,0.017018024807262888
QN0805,Jamaica Hills-Briarwood,Queens,2015,8091.0,362.0,291.0,690.0,2613.0,13161.0,5070.0,8091.0,13819.0,658.0,21165.0,2627.0,38060.0,13161.0,0.0,18325.0,10768.0,60589.895874934315,49519.45541723232,1409.9341303205465,1307.4261429322123,0.4132538439306358,0.4889383265356569,0.3229514275120504,0.047615601707793616,0.6147709140642809,0.38522908593571914,0.12412000944956296,0.0,0.587612551159618,0.8172890001238347,11070.440457701996,0.0,0.0,2542.45112817879,0,3,60178.347265937584,51019.265190717524,0.13171536286522148,0.5005016302984701,0.057157419542740645,1374.0409175780208,0.006838815416083666,0.026122375457197977
QN0805,Jamaica Hills-Briarwood,Queens,2016,8184.0,457.0,302.0,596.0,2499.0,13459.0,5275.0,8184.0,13991.0,532.0,21966.0,2374.0,39300.0,13459.0,20.0,19288.0,11242.0,64852.78745547074,53662.79531806616,1480.2156488549617,1364.6972773536895,0.41157169211195926,0.47091886608015643,0.3053519061583578,0.03802444428561218,0.6080689501448845,0.3919310498551155,0.10807611763634709,0.0014859945018203433,0.5828494400663625,0.8274554945677877,11189.99213740458,0.0,0.0,2585.0981890333874,0,3,60589.895874934315,49519.45541723232,0.12412000944956296,0.4889383265356569,0.047615601707793616,1409.9341303205465,0.07035647642200282,0.049847377280268335
QN0805,Jamaica Hills-Briarwood,Queens,2017,8076.0,494.0,395.0,723.0,2424.0,13361.0,5285.0,8076.0,14018.0,657.0,22277.0,2143.0,40256.0,13361.0,49.0,19854.0,11119.0,64211.62917329094,53834.77660472973,1538.5506011526231,1410.962589427663,0.4276733828497616,0.49975235264982665,0.300148588410104,0.04686831217006706,0.60444577501684,0.39555422498315995,0.09619787224491629,0.003667390165406781,0.5600382794399114,0.8383960553226782,10376.852568561211,0.0,0.0,2522.0616035426856,0,3,64852.78745547074,53662.79531806616,0.10807611763634709,0.47091886608015643,0.03802444428561218,1480.2156488549617,-0.009886364292668759,0.0394097659640249
QN0805,Jamaica Hills-Briarwood,Queens,2018,8063.0,604.0,362.0,730.0,2459.0,13473.0,5410.0,8063.0,14183.0,710.0,22394.0,1982.0,40278.0,13473.0,85.0,20033.0,11434.0,66683.6443467898,55942.76543025969,1578.2615571776155,1461.3422712150555,0.43065618948309253,0.5153168795733598,0.30497333498697754,0.05005993090319397,0.5984561716024642,0.4015438283975358,0.08850584978119139,0.006308914124545387,0.5707582488893326,0.8389278357272748,10740.878916530113,0.0,0.0,2457.4444130993297,0,3,64211.62917329094,53834.77660472973,0.09619787224491629,0.49975235264982665,0.04686831217006706,1538.5506011526231,0.03849793573727167,0.025810627219697846
QN0805,Jamaica Hills-Briarwood,Queens,2019,8018.0,721.0,353.0,691.0,2126.0,13413.0,5395.0,8018.0,14131.0,718.0,22027.0,1493.0,40618.0,13413.0,96.0,20076.0,10619.0,68989.84386232705,60223.37205179969,1629.7712836673395,1536.645895908218,0.41652704466000295,0.48528311299575955,0.265153404839112,0.05081027528129644,0.597778274808022,0.40222172519197796,0.06778045126435737,0.007157235517781257,0.5289400278940027,0.8729309805654681,8766.471810527357,0.0,0.0,2526.866672119508,0,3,66683.6443467898,55942.76543025969,0.08850584978119139,0.5153168795733598,0.05005993090319397,1578.2615571776155,0.03458418534451724,0.0326370025649223
QN0805,Jamaica Hills-Briarwood,Queens,2020,8370.0,826.0,446.0,632.0,2212.0,13584.0,5214.0,8370.0,14388.0,804.0,21412.0,1705.0,40312.0,13584.0,114.0,19183.0,9260.0,73186.59982139313,62675.5156418832,1676.6901418932327,1569.914690414765,0.41445485959515777,0.4917562724014337,0.2642771804062127,0.05587989991659716,0.616166077738516,0.38383392226148405,0.07962824584345227,0.008392226148409895,0.4827190741802638,0.8563796623266894,10511.084179509933,0.0,0.0,2389.994817646292,1,3,68989.84386232705,60223.37205179969,0.06778045126435737,0.48528311299575955,0.05081027528129644,1629.7712836673395,0.06083150394485504,0.02878861512415143
QN0805,Jamaica Hills-Briarwood,Queens,2021,8264.0,881.0,424.0,702.0,1994.0,13951.0,5687.0,8264.0,14786.0,835.0,21539.0,1994.0,41024.0,13951.0,100.0,18958.0,8444.0,75430.00229134165,69802.07856376754,1763.4310891185648,1648.9442033931357,0.4181106449882995,0.4841481122942885,0.24128751210067764,0.05647233869876911,0.5923589706831052,0.40764102931689483,0.09257625702214588,0.007167944950182783,0.44540563350564405,0.9253887901814354,5627.923727574103,0.0,0.0,2320.1068260149627,1,3,73186.59982139313,62675.5156418832,0.07962824584345227,0.4917562724014337,0.05587989991659716,1676.6901418932327,0.030653186176477387,0.05173343902850691
QN0805,Jamaica Hills-Briarwood,Queens,2022,8419.0,957.0,330.0,571.0,1806.0,13946.0,5527.0,8419.0,14783.0,837.0,20322.0,1965.0,39202.0,13946.0,72.0,17663.0,7650.0,83990.9843375338,81509.30907845513,1905.1669302586602,1813.6238967399622,0.4098326080302025,0.43520608148236134,0.21451478797957002,0.05661908949468985,0.6036856446292844,0.3963143553707156,0.09669323885444346,0.005162770686935322,0.4331087584215592,0.9704530756645787,2481.6752590786637,0.0,0.0,2570.6550609206206,0,3,75430.00229134165,69802.07856376754,0.09257625702214588,0.4841481122942885,0.05647233869876911,1763.4310891185648,0.11349571504884914,0.08037503819383196
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,0,3,,,,,,,,
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,0,3,,,0.0,0.0,0.0,,,
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,0,3,,,0.0,0.0,0.0,,,
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2542.45112817879,0,3,,,0.0,0.0,0.0,,,
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2585.0981890333874,0,3,,,0.0,0.0,0.0,,,
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2522.0616035426856,0,3,,,0.0,0.0,0.0,,,
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2457.4444130993297,0,3,,,0.0,0.0,0.0,,,
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2526.866672119508,0,3,,,0.0,0.0,0.0,,,
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2389.994817646292,1,3,,,0.0,0.0,0.0,,,
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2320.1068260149627,1,3,,,0.0,0.0,0.0,,,
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2570.6550609206206,0,3,,,0.0,0.0,0.0,,,
QN0891,Cunningham Park,Queens,2012,4.0,0.0,4.0,0.0,0.0,22.0,18.0,4.0,22.0,0.0,36.0,14.0,36.0,22.0,0.0,22.0,14.0,133036.0,,,,0.2414,1.0,0.0,0.0,0.18181818181818182,0.8181818181818181,0.3888888888888889,0.0,0.6363636363636364,,,0.0,0.0,,0,3,,,,,,,,
QN0891,Cunningham Park,Queens,2013,4.0,0.0,4.0,0.0,0.0,37.0,33.0,4.0,37.0,0.0,44.0,17.0,60.0,37.0,0.0,27.0,18.0,49688.0,,,,0.2961,1.0,0.0,0.0,0.10810810810810811,0.8918918918918919,0.38636363636363635,0.0,0.6666666666666666,,,0.0,0.0,,0,3,133036.0,,0.3888888888888889,1.0,0.0,,-0.6265071108572116,
QN0891,Cunningham Park,Queens,2014,5.0,0.0,5.0,0.0,0.0,37.0,32.0,5.0,37.0,0.0,44.0,17.0,59.0,37.0,0.0,27.0,17.0,49250.0,,,,0.30289999999999995,1.0,0.0,0.0,0.13513513513513514,0.8648648648648649,0.38636363636363635,0.0,0.6296296296296297,,,0.0,0.0,,0,3,49688.0,,0.38636363636363635,1.0,0.0,,-0.008815005635163464,
QN0891,Cunningham Park,Queens,2015,4.0,0.0,4.0,0.0,0.0,25.0,21.0,4.0,25.0,0.0,9.0,0.0,29.0,25.0,0.0,9.0,0.0,32188.0,,,,0.1668,1.0,0.0,0.0,0.16,0.84,0.0,0.0,0.0,,,0.0,0.0,2542.45112817879,0,3,49250.0,,0.38636363636363635,1.0,0.0,,-0.34643654822335024,
QN0891,Cunningham Park,Queens,2016,5.0,0.0,5.0,0.0,0.0,34.0,29.0,5.0,34.0,0.0,26.0,0.0,47.0,34.0,0.0,26.0,0.0,43889.0,,,,0.4653,1.0,0.0,0.0,0.14705882352941177,0.8529411764705882,0.0,0.0,0.0,,,0.0,0.0,2585.0981890333874,0,3,32188.0,,0.0,1.0,0.0,,0.363520566670809,
QN0891,Cunningham Park,Queens,2017,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,16.0,0.0,37.0,25.0,0.0,16.0,0.0,46250.0,,,,0.48839999999999995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2522.0616035426856,0,3,43889.0,,0.0,1.0,0.0,,0.05379480051949237,
QN0891,Cunningham Park,Queens,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2457.4444130993297,0,3,46250.0,,0.0,0.0,0.0,,0.0,
QN0891,Cunningham Park,Queens,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2526.866672119508,0,3,,,0.0,0.0,0.0,,0.0,
QN0891,Cunningham Park,Queens,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2389.994817646292,1,3,,,0.0,0.0,0.0,,0.0,
QN0891,Cunningham Park,Queens,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2320.1068260149627,1,3,,,0.0,0.0,0.0,,0.0,
QN0891,Cunningham Park,Queens,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,2570.6550609206206,0,3,,,0.0,0.0,0.0,,0.0,
QN0901,Kew Gardens,Queens,2012,5131.0,551.0,282.0,313.0,1351.0,8142.0,3011.0,5131.0,8988.0,846.0,10576.0,915.0,18546.0,8142.0,0.0,9550.0,4927.0,58842.54238110644,47426.4771918473,1240.835544052626,1166.9880836838133,0.3969908443869298,0.4866497758721497,0.26330150068212826,0.09412550066755675,0.6301891427167772,0.3698108572832228,0.08651664145234493,0.0,0.5159162303664921,0.8059895999170035,11416.065189259141,0.0,0.0,,0,3,,,,,,,,
QN0901,Kew Gardens,Queens,2013,5244.0,472.0,276.0,415.0,1341.0,8327.0,3083.0,5244.0,9048.0,721.0,10772.0,864.0,18823.0,8327.0,0.0,9770.0,5027.0,63299.49981405727,51148.89741273973,1290.2537321362163,1205.120969027254,0.39726511183127033,0.4774980930587338,0.255720823798627,0.07968611847922193,0.6297586165485769,0.3702413834514231,0.08020794652803565,0.0,0.5145342886386899,0.8080458386399573,12150.602401317541,0.0,0.0,,0,3,58842.54238110644,47426.4771918473,0.08651664145234493,0.4866497758721497,0.09412550066755675,1240.835544052626,0.07574379441466661,0.03982654133374375
QN0901,Kew Gardens,Queens,2014,5024.0,408.0,315.0,456.0,1326.0,8217.0,3193.0,5024.0,9145.0,928.0,10872.0,819.0,18856.0,8217.0,0.0,9862.0,5130.0,65703.19325413661,51359.36195375477,1340.905441238863,1241.2247560458209,0.405773154433602,0.49860668789808915,0.26393312101910826,0.10147621651175506,0.6114153584033102,0.3885846415966898,0.07533112582781457,0.0,0.5201784627864531,0.7816874555107142,14343.83130038184,0.0,0.0,,0,3,63299.49981405727,51148.89741273973,0.08020794652803565,0.4774980930587338,0.07968611847922193,1290.2537321362163,0.03797334018657672,0.03925716922266509
QN0901,Kew Gardens,Queens,2015,4984.0,340.0,303.0,419.0,1458.0,8207.0,3223.0,4984.0,9162.0,955.0,10988.0,618.0,19519.0,8207.0,0.0,10174.0,5414.0,64406.95143193811,52742.5283569855,1373.9301193708693,1267.6648393872638,0.4179195091961678,0.5056179775280899,0.29253611556982345,0.1042348832132722,0.6072864627756793,0.3927135372243207,0.05624317437204223,0.0,0.5321407509337527,0.8188949668378737,11664.42307495261,0.0,0.0,2542.45112817879,0,3,65703.19325413661,51359.36195375477,0.07533112582781457,0.49860668789808915,0.10147621651175506,1340.905441238863,-0.01972874921291423,0.024628640556111803
QN0901,Kew Gardens,Queens,2016,5085.0,348.0,280.0,335.0,1689.0,8131.0,3046.0,5085.0,9207.0,1076.0,10683.0,525.0,19236.0,8131.0,0.0,9843.0,5324.0,63823.4031503431,52390.49703680599,1418.2656477438136,1319.7536390101893,0.45214752027448535,0.5215339233038349,0.3321533923303835,0.11686760073856849,0.6253843315705325,0.3746156684294675,0.04914349901713002,0.0,0.5408920044701818,0.8208665544423315,11432.906113537116,0.0,0.0,2585.0981890333874,0,3,64406.95143193811,52742.5283569855,0.05624317437204223,0.5056179775280899,0.1042348832132722,1373.9301193708693,-0.009060330734822486,0.032269129082959314
QN0901,Kew Gardens,Queens,2017,5211.0,349.0,240.0,447.0,1653.0,8319.0,3108.0,5211.0,9281.0,962.0,10827.0,439.0,19822.0,8319.0,6.0,9949.0,5335.0,65793.59050549894,53439.08990011099,1466.1206739985873,1364.2594591867621,0.45168378064776515,0.5160237958165419,0.31721358664363847,0.103652623639694,0.6263974035340786,0.3736025964659214,0.040546781195160246,0.000721240533717995,0.5362347974670821,0.8122233410508979,12354.500605387955,0.0,0.0,2522.0616035426856,0,3,63823.4031503431,52390.49703680599,0.04914349901713002,0.5215339233038349,0.11686760073856849,1418.2656477438136,0.030869356034100015,0.03374193426379746
QN0901,Kew Gardens,Queens,2018,4987.0,381.0,229.0,338.0,1626.0,8098.0,3111.0,4987.0,9268.0,1170.0,10484.0,366.0,19157.0,8098.0,7.0,9705.0,4997.0,68126.44923526648,58709.711698073814,1522.8572323432688,1411.441353030224,0.4610558699170016,0.5161419691197112,0.3260477240826148,0.12624082865774708,0.6158310693998518,0.38416893060014823,0.034910339565051504,0.000864410965670536,0.5148892323544565,0.8617756004767972,9416.737537192668,0.0,0.0,2457.4444130993297,0,3,65793.59050549894,53439.08990011099,0.040546781195160246,0.5160237958165419,0.103652623639694,1466.1206739985873,0.035457233931815324,0.03869842322729311
QN0901,Kew Gardens,Queens,2019,5060.0,318.0,288.0,293.0,1577.0,8080.0,3020.0,5060.0,9227.0,1147.0,10198.0,341.0,18253.0,8080.0,11.0,9416.0,5219.0,69892.76995562373,60395.00964225059,1530.34279296554,1475.1689585273655,0.46450128745959574,0.4893280632411067,0.3116600790513834,0.1243090928795925,0.6262376237623762,0.37376237623762376,0.033437929005687386,0.0013613861386138613,0.554269328802039,0.8641095449586065,9497.760313373146,0.0,0.0,2526.866672119508,0,3,68126.44923526648,58709.711698073814,0.034910339565051504,0.5161419691197112,0.12624082865774708,1522.8572323432688,0.025927092049924383,0.004915471039102393
